EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome
EMP5156,39,Engineering,3,5,12177,4,2,No,2.8
EMP5157,60,Sales,2,13,7971,4,2,No,4.3
EMP5158,36,IT,1,2,6796,3,3,Yes,5.6
EMP5159,26,HR,1,0,3763,4,2,No,15.9
EMP5160,40,Sales,4,14,12089,3,4,Yes,6.6
EMP5161,22,Marketing,1,0,5980,3,4,No,19.7
EMP5162,37,Sales,1,4,5382,5,3,No,12.6
EMP5163,38,Operations,2,9,7406,2,3,No,2.9
EMP5164,45,Engineering,2,9,10076,5,3,No,7.1
EMP5165,47,Engineering,5,22,19399,3,3,Yes,9.3
EMP5166,32,Operations,2,2,5761,3,3,No,8.5
EMP5167,36,Marketing,1,0,5249,3,1,No,2.1
EMP5168,30,Operations,1,2,4628,3,3,No,1.7
EMP5169,26,Engineering,1,0,4916,4,2,No,6.4
EMP5170,41,Engineering,2,4,9123,2,1,Yes,7.8
EMP5171,25,HR,1,2,3804,4,3,No,42.1
EMP5172,33,Sales,2,2,6656,3,3,No,5
EMP5173,28,Sales,2,3,7242,5,3,No,3.6
EMP5174,43,Sales,3,16,10032,3,3,No,4.4
EMP5175,56,Operations,2,2,6120,1,2,Yes,16.8
EMP5176,24,Finance,2,2,7787,5,3,No,7.6
EMP5177,22,Sales,1,0,5070,5,3,No,18.1
EMP5178,36,Engineering,2,3,8575,2,4,No,1.8
EMP5179,38,IT,1,1,6058,5,3,No,14
EMP5180,40,Sales,4,13,12165,3,1,No,5.3
EMP5181,33,Marketing,2,4,7979,5,3,No,15.8
EMP5182,35,HR,2,4,5715,3,4,No,11.9
EMP5183,41,Finance,1,1,5522,1,2,No,15.4
EMP5184,48,Engineering,3,14,13700,4,4,Yes,6.8
EMP5185,22,IT,1,0,5792,5,3,No,10.5
EMP5186,34,Engineering,4,10,15215,2,4,No,13.4
EMP5187,40,Engineering,3,9,13178,4,3,Yes,10.4
EMP5188,28,Engineering,2,3,8816,4,3,No,19.5
EMP5189,55,Engineering,5,29,20365,3,4,No,5
EMP5190,31,Sales,1,0,4976,4,4,No,14.2
EMP5191,37,IT,2,2,7740,4,2,No,7
EMP5192,43,Sales,2,13,8450,4,4,Yes,9.5
EMP5193,32,Operations,2,8,7831,5,3,No,13.5
EMP5194,22,Engineering,1,0,5211,3,4,Yes,5.9
EMP5195,33,Engineering,3,9,12093,4,2,No,1.7
EMP5196,48,Sales,4,22,13257,4,2,No,4.5
EMP5197,34,HR,4,12,10550,3,3,No,16.3
EMP5198,29,Finance,3,5,10549,3,4,No,1.4
EMP5199,47,Operations,4,13,10634,5,3,No,20.4
EMP5200,34,Finance,1,0,5692,3,4,Yes,8.4
EMP5201,32,HR,2,8,6427,3,2,No,1
EMP5202,39,Sales,2,8,7139,5,2,No,8.8
EMP5203,45,IT,4,16,14216,3,3,Yes,6.9
EMP5204,60,IT,4,13,13997,5,2,Yes,10.6
EMP5205,46,Engineering,4,12,15738,3,2,Yes,2.2
EMP5206,49,Sales,3,12,9938,4,3,No,24.3
EMP5207,32,Finance,3,5,11019,3,2,No,5.5
EMP5208,27,Operations,1,1,3906,3,3,No,12
EMP5209,38,Marketing,3,7,9077,4,2,Yes,17.2
EMP5210,39,Engineering,3,5,11221,5,4,No,13.7
EMP5211,27,Operations,1,0,3242,5,4,Yes,7.1
EMP5212,36,Sales,1,2,4449,5,4,No,7.4
EMP5213,41,Engineering,3,17,13925,4,2,No,19.7
EMP5214,41,Sales,4,17,12400,1,4,Yes,1
EMP5215,43,Sales,4,21,13774,4,3,No,6
EMP5216,40,IT,3,5,11475,4,1,No,8.1
EMP5217,32,Marketing,2,10,9033,2,2,Yes,3.3
EMP5218,32,Operations,2,2,6058,4,3,No,12.4
EMP5219,26,HR,2,4,5504,4,3,No,7.7
EMP5220,55,Operations,3,23,10502,3,3,No,9.8
EMP5221,38,Marketing,1,1,5762,3,4,Yes,1.9
EMP5222,35,Sales,3,6,9089,3,4,No,1.9
EMP5223,28,Operations,2,3,5642,5,3,Yes,5.4
EMP5224,60,Sales,4,27,14274,4,3,Yes,10
EMP5225,27,HR,1,0,3220,4,3,No,2.8
EMP5226,33,HR,1,1,4380,5,4,No,20
EMP5227,42,Sales,3,15,10220,3,4,Yes,11.7
EMP5228,44,Sales,2,3,7094,5,1,No,11.4
EMP5229,47,Operations,3,6,8327,4,3,No,19.7
EMP5230,56,Engineering,5,17,18512,5,3,No,7.9
EMP5231,43,Engineering,3,5,10784,4,3,No,10.8
EMP5232,27,Marketing,1,1,5317,4,2,No,19.8
EMP5233,35,Engineering,3,11,12228,3,3,No,13.1
EMP5234,41,Operations,2,6,6966,3,3,No,11.9
EMP5235,58,Operations,3,33,12356,3,1,No,14
EMP5236,24,Sales,2,2,6152,4,3,Yes,5.3
EMP5237,50,Marketing,3,8,10147,3,4,No,3.3
EMP5238,39,Engineering,1,3,7068,5,2,No,4
EMP5239,46,Marketing,4,13,12648,3,4,No,10.8
EMP5240,36,HR,2,4,6299,4,3,No,6.6
EMP5241,29,Engineering,1,0,5663,4,2,No,10
EMP5242,45,Sales,2,6,6217,4,4,No,5.2
EMP5243,44,Marketing,2,7,8087,2,4,No,5.3
EMP5244,47,Sales,4,14,13945,3,3,Yes,18.1
EMP5245,37,Sales,2,10,7131,3,1,Yes,3.1
EMP5246,32,IT,2,2,8899,3,1,No,2
EMP5247,22,Engineering,1,0,4814,4,3,Yes,6.7
EMP5248,46,Marketing,2,10,8472,3,1,Yes,7.9
EMP5249,42,Engineering,5,19,17753,1,3,Yes,5
EMP5250,28,Operations,3,6,8676,5,1,Yes,18.4
EMP5251,32,Engineering,2,3,8573,3,4,No,19.9
EMP5252,33,Engineering,1,1,5855,3,4,Yes,1.6
EMP5253,23,Marketing,1,1,4583,4,4,No,13.1
EMP5254,29,Operations,1,1,3275,5,4,No,6.6
EMP5255,26,Operations,1,0,4052,4,4,No,2.2
EMP5256,33,Engineering,1,1,5794,3,3,Yes,21.4
EMP5257,30,Operations,1,0,3991,3,3,No,10.3
EMP5258,22,Finance,1,0,5328,4,3,Yes,15.3
EMP5259,58,IT,1,0,5379,2,4,Yes,1.1
EMP5260,50,IT,1,0,5859,3,3,No,12
EMP5261,30,Marketing,1,2,5190,4,3,No,3.7
EMP5262,40,Finance,3,9,11662,4,3,No,12
EMP5263,42,Marketing,3,17,12739,4,2,No,10.7
EMP5264,49,Marketing,4,11,12764,4,4,No,5.3
EMP5265,29,Sales,2,3,7303,3,3,No,9.3
EMP5266,48,Sales,4,16,12362,3,3,No,3.4
EMP5267,32,Sales,1,0,4732,4,3,No,34
EMP5268,24,IT,1,1,5787,3,3,No,11.4
EMP5269,45,Sales,2,9,7598,5,3,Yes,8
EMP5270,50,Sales,4,17,12052,3,4,No,6
EMP5271,60,Engineering,1,1,6858,1,2,Yes,5.7
EMP5272,26,Marketing,1,2,5783,4,3,No,26.9
EMP5273,44,IT,1,1,6077,5,1,No,2.7
EMP5274,33,Finance,3,5,10137,3,1,No,10.9
EMP5275,45,Engineering,4,22,16411,2,2,Yes,6.9
EMP5276,23,IT,1,1,6433,3,2,Yes,8.5
EMP5277,25,Sales,1,1,5872,4,3,Yes,8.4
EMP5278,30,IT,1,2,6138,4,4,No,4.6
EMP5279,38,Sales,2,14,9012,4,3,Yes,19.2
EMP5280,31,Operations,2,2,6266,1,3,Yes,15.8
EMP5281,44,Sales,2,11,8587,2,2,Yes,11.5
EMP5282,48,IT,4,17,14264,3,3,No,9.9
EMP5283,43,Sales,4,15,11719,4,4,No,5.5
EMP5284,54,Sales,1,1,4806,4,3,No,1.7
EMP5285,42,Operations,3,10,8451,4,2,Yes,4.1
EMP5286,25,Sales,2,3,6962,4,1,No,9.4
EMP5287,51,Operations,2,4,6499,4,3,No,6
EMP5288,31,Finance,3,7,10147,5,3,No,12.1
EMP5289,47,Marketing,2,5,6853,4,4,Yes,2.7
EMP5290,53,Engineering,5,24,19366,4,1,Yes,1
EMP5291,42,IT,2,10,9046,4,2,No,10.8
EMP5292,23,Operations,1,0,3971,4,2,No,5.2
EMP5293,28,Engineering,1,1,6465,5,3,No,9.6
EMP5294,51,Sales,2,3,6709,4,2,No,6.5
EMP5295,36,Engineering,2,8,9388,2,2,No,4.1
EMP5296,38,Sales,4,11,10791,4,3,Yes,10.1
EMP5297,45,Marketing,2,9,9099,4,1,Yes,11.5
EMP5298,44,Operations,4,13,11592,5,4,No,10.7
EMP5299,40,Operations,2,4,6157,3,4,No,5.5
EMP5300,35,Operations,1,0,3748,5,2,No,20.9
EMP5301,34,Engineering,2,4,8719,4,2,Yes,4.1
EMP5302,46,Engineering,4,15,14960,5,2,No,18
EMP5303,43,Operations,2,4,6331,4,4,No,12.7
EMP5304,35,Operations,2,4,7038,5,3,No,9.4
EMP5305,48,Finance,4,17,15155,3,3,No,13.7
EMP5306,36,Sales,4,12,12204,3,3,Yes,4.3
EMP5307,29,Marketing,2,5,7101,4,2,No,10.4
EMP5308,30,Engineering,2,4,8482,3,4,No,2.7
EMP5309,28,Sales,1,1,5131,5,4,No,2.2
EMP5310,35,Finance,4,11,13975,3,4,No,11.6
EMP5311,50,Engineering,3,9,11932,2,2,Yes,3.1
EMP5312,29,IT,3,6,11695,3,3,No,22.2
EMP5313,39,Engineering,3,10,12552,3,3,No,5.1
EMP5314,31,Marketing,3,9,9583,1,3,No,14.5
EMP5315,35,Operations,2,11,6401,3,1,No,8
EMP5316,22,Engineering,1,0,5993,1,4,No,15
EMP5317,35,Operations,2,10,6300,4,3,Yes,9.6
EMP5318,36,Finance,1,2,6347,3,3,Yes,13.7
EMP5319,43,IT,4,12,14815,2,2,Yes,4.5
EMP5320,40,Engineering,2,2,8516,4,3,No,12.4
EMP5321,26,Sales,2,3,6133,1,2,No,15.5
EMP5322,48,Engineering,2,14,10031,4,4,Yes,9.4
EMP5323,40,Operations,2,7,5416,4,2,No,7.6
EMP5324,39,HR,4,16,11897,4,1,No,2.5
EMP5325,37,Engineering,1,0,6096,2,3,No,1.7
EMP5326,32,Sales,2,4,6809,5,3,No,11.2
EMP5327,40,Engineering,2,7,10367,3,3,No,16.5
EMP5328,42,Finance,3,13,11375,1,2,No,2.7
EMP5329,22,Sales,1,0,4399,4,3,No,22
EMP5330,32,Engineering,2,9,9402,5,3,No,11.7
EMP5331,35,Sales,3,10,10640,3,3,No,4.5
EMP5332,40,Finance,3,18,12455,3,3,No,3.4
EMP5333,49,Operations,3,7,8702,3,2,No,26.6
EMP5334,30,Marketing,1,2,6110,1,3,No,3.4
EMP5335,33,Sales,2,3,7292,4,3,No,26
EMP5336,32,Sales,2,9,6837,5,4,No,9.2
EMP5337,29,Engineering,3,6,11542,3,3,Yes,19.4
EMP5338,34,Marketing,2,2,7264,2,3,No,3
EMP5339,45,HR,2,3,6130,3,4,No,5.2
EMP5340,27,IT,2,3,8727,5,1,Yes,8.6
EMP5341,42,IT,5,19,17476,4,3,No,3.9
EMP5342,22,Sales,1,0,5264,3,4,No,5.8
EMP5343,32,Sales,2,3,6972,4,1,No,9.3
EMP5344,34,Engineering,4,12,15325,3,4,Yes,12.7
EMP5345,54,Engineering,4,16,16286,1,3,Yes,9.8
EMP5346,35,Marketing,3,6,10038,5,1,No,9.5
EMP5347,22,Operations,1,0,4095,4,2,No,10.1
EMP5348,22,Sales,1,0,4318,5,2,No,21.2
EMP5349,38,Operations,4,15,11377,4,3,No,19.2
EMP5350,44,Marketing,4,16,13319,3,4,No,18
EMP5351,41,IT,2,5,7914,3,3,No,7
EMP5352,39,Finance,2,2,7689,3,3,Yes,14.3
EMP5353,49,Finance,4,19,14403,3,2,No,1.8
EMP5354,32,Sales,3,7,8135,2,3,No,26.4
EMP5355,46,Operations,2,3,6408,3,4,No,5.7
EMP5356,22,Sales,1,0,4721,4,3,No,7.5
EMP5357,28,Finance,1,3,5519,3,3,No,10.5
EMP5358,22,Sales,1,0,4359,5,2,No,1.8
EMP5359,35,Sales,3,8,9582,4,2,Yes,12.3
EMP5360,37,Sales,3,5,8699,3,2,No,2.8
EMP5361,39,Sales,1,0,4431,2,2,Yes,1.7
EMP5362,38,Engineering,3,12,12477,2,2,No,1.3
EMP5363,28,IT,1,1,6250,5,3,No,5.4
EMP5364,36,Engineering,1,1,6141,3,3,Yes,5.2
EMP5365,23,Operations,1,0,4037,2,2,No,9.7
EMP5366,51,Sales,3,9,9212,2,2,No,10.1
EMP5367,34,HR,3,6,7681,3,3,No,12
EMP5368,33,Sales,2,2,6898,4,3,No,19.2
EMP5369,53,Sales,5,16,14383,2,3,No,2.9
EMP5370,25,Sales,2,3,6746,2,4,No,4.5
EMP5371,26,Engineering,2,4,9468,5,2,No,4.9
EMP5372,27,Sales,1,4,5105,4,3,No,7.1
EMP5373,37,IT,2,9,9632,2,3,No,10.3
EMP5374,42,Engineering,3,13,12465,4,2,Yes,17.8
EMP5375,45,Operations,4,10,11339,3,2,No,9.4
EMP5376,60,IT,2,9,9551,5,4,Yes,2.8
EMP5377,22,Finance,1,0,5693,3,1,No,23.1
EMP5378,44,IT,3,6,11373,2,3,No,11.7
EMP5379,32,Sales,2,9,7692,4,4,No,4.4
EMP5380,32,Operations,3,7,8740,2,2,No,13
EMP5381,31,Engineering,1,0,4973,3,4,Yes,4.2
EMP5382,28,HR,2,5,6561,5,4,No,3.5
EMP5383,54,Marketing,4,16,13044,3,2,No,6.8
EMP5384,46,IT,3,20,13324,3,2,Yes,12.7
EMP5385,38,IT,1,2,5772,2,4,No,10.6
EMP5386,51,Sales,3,25,12265,4,3,No,4.6
EMP5387,22,Engineering,1,0,5603,2,4,No,23.5
EMP5388,24,Operations,1,2,4352,3,4,Yes,19.7
EMP5389,22,Finance,1,0,5175,4,2,No,7.2
EMP5390,31,Sales,2,7,6979,2,1,Yes,29.9
EMP5391,39,Engineering,3,5,11184,4,3,No,12
EMP5392,39,Operations,2,8,6458,4,4,No,6.2
EMP5393,39,Finance,4,10,13318,2,2,No,34.3
EMP5394,23,Engineering,1,1,6246,2,4,No,5.9
EMP5395,46,Finance,1,1,5194,4,2,No,4.7
EMP5396,40,Marketing,3,8,10262,4,1,Yes,8.5
EMP5397,45,IT,4,17,15574,4,3,No,8.8
EMP5398,22,Marketing,1,0,4931,4,4,No,10.7
EMP5399,41,Engineering,5,18,17704,3,3,No,1
EMP5400,26,Operations,1,1,3470,1,2,No,9.5
EMP5401,34,Sales,2,4,7304,3,2,No,13.9
EMP5402,43,IT,4,17,16081,4,4,Yes,10.6
EMP5403,38,Finance,3,11,12254,4,2,Yes,29.1
EMP5404,29,IT,2,3,8720,3,3,No,2.1
EMP5405,38,Engineering,3,14,13055,2,2,No,9
EMP5406,22,Finance,1,0,5390,4,3,No,12
EMP5407,49,Operations,3,10,8942,4,3,No,4.3
EMP5408,35,Finance,3,10,11036,5,4,No,1.9
EMP5409,49,Sales,3,18,10376,3,2,No,12
EMP5410,32,Engineering,1,4,5663,2,1,No,8.6
EMP5411,32,Marketing,3,5,10099,3,4,No,6.3
EMP5412,30,Engineering,2,6,9575,3,3,No,1.8
EMP5413,46,Finance,2,9,8860,1,2,No,4.1
EMP5414,30,Engineering,2,7,10078,4,4,Yes,8.3
EMP5415,44,Operations,3,13,10627,3,3,Yes,12.3
EMP5416,34,Engineering,2,3,8105,2,2,No,2.8
EMP5417,22,Sales,1,0,4783,4,4,Yes,5.2
EMP5418,32,Sales,2,3,6739,3,2,No,19.7
EMP5419,26,Marketing,1,3,6255,4,2,No,22.8
EMP5420,38,Marketing,2,14,8840,1,3,No,7.3
EMP5421,26,Marketing,1,1,5681,3,3,No,18.6
EMP5422,47,Operations,2,9,7574,5,4,No,12.2
EMP5423,37,Engineering,3,10,12876,4,2,Yes,6.1
EMP5424,36,IT,2,8,8957,5,3,No,8.7
EMP5425,44,IT,4,10,14067,4,3,No,5.5
EMP5426,47,Sales,1,1,4913,4,1,No,4.3
EMP5427,37,Operations,3,12,9925,5,3,No,3.6
EMP5428,30,Finance,3,5,10760,1,3,No,2
EMP5429,22,HR,1,0,3050,3,2,No,15.1
EMP5430,31,Marketing,3,9,10943,5,2,No,11.4
EMP5431,31,Operations,2,9,7877,2,4,No,41.8
EMP5432,39,IT,3,7,11215,4,3,No,8.5
EMP5433,34,Marketing,2,12,9225,4,3,No,8.6
EMP5434,44,Sales,3,20,11346,5,2,Yes,1.1
EMP5435,31,Marketing,1,4,5154,5,2,Yes,16
EMP5436,37,Sales,3,7,9594,4,3,Yes,10.8
EMP5437,49,Marketing,1,0,4978,4,2,No,6.5
EMP5438,41,Operations,3,5,7630,3,4,No,2.7
EMP5439,37,Engineering,3,9,12599,3,3,No,13.3
EMP5440,31,Sales,3,8,10357,5,2,Yes,1.7
EMP5441,31,Finance,3,5,9498,5,2,No,7.6
EMP5442,29,Engineering,2,6,9452,3,3,No,12.3
EMP5443,32,Sales,3,6,9133,3,3,Yes,8.4
EMP5444,45,Finance,5,15,15972,3,3,No,6.3
EMP5445,35,IT,2,3,9083,3,3,No,2.7
EMP5446,24,Finance,1,1,5104,4,3,No,14.8
EMP5447,55,HR,3,16,9642,3,2,No,6.2
EMP5448,41,Marketing,3,8,9825,5,3,No,13.3
EMP5449,23,Sales,1,1,4137,4,3,No,8
EMP5450,33,Operations,2,5,6815,5,4,No,10.3
EMP5451,39,Marketing,2,11,8294,4,3,No,1.7
EMP5452,55,IT,3,5,11830,3,3,Yes,1.6
EMP5453,26,IT,1,3,6260,5,1,No,8.7
EMP5454,47,Engineering,2,8,10030,3,4,Yes,9.5
EMP5455,51,IT,4,19,16009,5,3,Yes,7.5
EMP5456,31,IT,2,4,9314,1,2,Yes,5.2
EMP5457,35,Marketing,1,4,5454,4,3,No,5.6
EMP5458,27,Engineering,1,2,6239,1,4,No,6.9
EMP5459,35,Operations,1,1,3906,3,3,No,4.1
EMP5460,37,Engineering,3,7,11919,3,3,No,7.7
EMP5461,44,Marketing,2,9,7950,2,3,No,19
EMP5462,48,Sales,3,14,10767,5,3,Yes,7.6
EMP5463,30,Marketing,3,8,9741,4,3,No,4.5
EMP5464,22,IT,1,0,5582,5,3,Yes,4.8
EMP5465,37,Sales,4,15,12422,5,2,No,1.4
EMP5466,40,Operations,2,9,7482,4,3,No,8.1
EMP5467,40,Engineering,3,10,11727,3,4,No,8
EMP5468,34,Finance,3,12,11399,4,3,No,10.2
EMP5469,39,Finance,3,8,10946,4,2,No,5.3
EMP5470,53,Sales,3,13,9965,3,4,Yes,9.3
EMP5471,41,Marketing,1,4,5698,3,4,No,19.8
EMP5472,34,Operations,2,10,7757,4,2,Yes,4.3
EMP5473,32,Engineering,2,8,9529,3,1,No,31.4
EMP5474,36,Finance,2,3,8196,3,3,No,17.2
EMP5475,54,Finance,1,1,5257,3,3,No,5.7
EMP5476,36,Engineering,2,2,9450,3,3,Yes,14.6
EMP5477,37,IT,1,0,6005,5,2,No,8.3
EMP5478,33,Marketing,1,4,5457,4,3,No,8.2
EMP5479,48,Engineering,1,0,6614,3,2,Yes,4.5
EMP5480,57,Sales,4,10,11585,5,2,No,8.9
EMP5481,42,HR,1,0,4109,3,1,No,4.1
EMP5482,38,Finance,3,13,11852,4,3,No,1.6
EMP5483,38,Marketing,4,10,13008,3,3,No,12.4
EMP5484,22,Finance,1,0,6306,2,3,Yes,9.5
EMP5485,45,Operations,3,6,8959,3,3,No,22.3
EMP5486,39,Engineering,1,1,6166,2,3,No,10.2
EMP5487,42,HR,3,14,9969,2,3,No,11.3
EMP5488,30,IT,3,7,11359,4,1,No,16.7
EMP5489,34,IT,3,5,10748,3,1,No,20.8
EMP5490,33,Engineering,2,3,9254,2,2,No,3.9
EMP5491,48,Finance,4,24,16420,4,2,No,8.4
EMP5492,34,Engineering,2,9,9749,4,3,No,12.8
EMP5493,58,Sales,4,34,15824,4,4,No,20.9
EMP5494,42,Operations,4,19,11364,5,3,No,18
EMP5495,25,Engineering,1,1,6103,4,3,No,7
EMP5496,36,Sales,3,8,8873,4,1,Yes,2.2
EMP5497,31,Operations,2,8,6643,4,4,No,10.8
EMP5498,22,IT,1,0,5784,3,2,No,20.6
EMP5499,53,IT,3,20,14301,4,2,No,6.8
EMP5500,45,Marketing,2,5,8408,5,4,No,5.2
EMP5501,43,HR,2,7,7347,4,2,Yes,16.8
EMP5502,39,Sales,2,10,8022,3,2,Yes,6.6
EMP5503,24,Operations,1,1,4206,5,3,No,8
EMP5504,33,IT,2,6,9187,4,4,Yes,10.9
EMP5505,46,Operations,2,3,5622,1,2,No,4.3
EMP5506,27,Operations,1,3,5422,4,3,No,11.8
EMP5507,22,Sales,1,0,3608,5,3,Yes,12.5
EMP5508,35,Engineering,3,5,11486,3,3,Yes,15.1
EMP5509,36,Engineering,2,13,10349,3,4,Yes,4
EMP5510,39,Operations,3,8,9183,4,2,No,3.5
EMP5511,45,Sales,5,22,15219,2,3,No,7.7
EMP5512,44,Marketing,1,4,5852,4,2,No,2.6
EMP5513,40,Sales,2,5,5874,3,2,No,8.6
EMP5514,49,Finance,3,16,12216,3,3,Yes,16.6
EMP5515,22,Operations,1,0,3883,5,4,No,15.4
EMP5516,43,Marketing,4,16,13474,4,1,No,19.5
EMP5517,44,Operations,4,21,12324,2,3,No,4.7
EMP5518,25,Marketing,1,0,5110,4,4,No,5.6
EMP5519,22,Sales,1,0,3903,3,1,No,6.9
EMP5520,30,Engineering,1,0,6050,5,3,Yes,16.4
EMP5521,31,IT,1,1,6824,3,2,No,4.1
EMP5522,45,Engineering,4,18,16964,3,4,Yes,9.7
EMP5523,31,Sales,2,9,8325,3,4,No,18.3
EMP5524,29,Engineering,2,3,7935,4,3,No,15
EMP5525,31,Engineering,2,2,8555,3,3,No,23.5
EMP5526,49,HR,1,1,3900,5,4,No,16.9
EMP5527,38,Marketing,1,1,5226,4,2,No,3.8
EMP5528,36,IT,3,5,11853,5,2,No,15.2
EMP5529,36,Operations,2,6,6756,4,4,No,1.3
EMP5530,50,Sales,1,3,4490,2,3,Yes,12.3
EMP5531,30,Finance,1,0,6080,1,4,No,9
EMP5532,51,Operations,2,5,6815,3,3,No,25
EMP5533,40,Operations,3,6,8845,5,3,Yes,15.7
EMP5534,36,Engineering,2,3,9355,5,2,No,18.8
EMP5535,60,Engineering,2,5,8980,4,4,Yes,5.4
EMP5536,27,Operations,1,0,3609,4,3,No,6.4
EMP5537,34,Operations,1,3,4758,2,3,Yes,1.3
EMP5538,25,Marketing,2,3,7278,1,3,No,14.2
EMP5539,47,Sales,4,25,13686,4,2,No,13.3
EMP5540,54,Finance,3,25,14358,2,4,No,10.2
EMP5541,54,Sales,4,27,14049,2,3,No,29.1
EMP5542,50,Sales,2,4,7819,4,4,No,22.2
EMP5543,36,Engineering,2,2,8847,1,4,No,25.8
EMP5544,34,Engineering,3,9,12006,4,1,Yes,26.6
EMP5545,22,HR,1,0,3369,2,3,No,21.9
EMP5546,58,Engineering,4,17,15862,3,3,No,20.6
EMP5547,42,Sales,3,14,9741,2,4,No,2.4
EMP5548,33,Sales,2,8,7766,4,3,No,11.4
EMP5549,51,Sales,5,28,15843,3,3,Yes,2
EMP5550,28,Engineering,1,0,5927,2,4,No,4.3
EMP5551,42,Sales,2,4,6942,1,4,No,10.5
EMP5552,36,Engineering,2,4,9116,5,4,No,6.9
EMP5553,44,HR,2,7,6632,4,3,No,15.5
EMP5554,37,Sales,2,5,8118,4,1,No,6
EMP5555,23,Sales,1,1,4263,3,4,No,23.2
EMP5556,38,Operations,3,14,10172,3,3,No,12.1
EMP5557,48,Marketing,3,16,12027,4,2,No,9.6
EMP5558,37,Operations,2,2,5626,4,4,No,7.2
EMP5559,45,HR,3,12,9028,2,3,No,11.7
EMP5560,27,IT,1,1,6128,5,1,Yes,7.5
EMP5561,37,Engineering,3,11,12535,4,2,No,9.4
EMP5562,31,Marketing,3,5,9816,3,4,No,11.4
EMP5563,45,HR,5,20,13712,3,4,No,2.2
EMP5564,38,IT,2,9,8421,4,3,No,1.6
EMP5565,44,Engineering,5,16,17950,4,3,No,4
EMP5566,48,Operations,2,4,6269,2,3,No,15.1
EMP5567,44,Marketing,5,17,15190,3,4,Yes,12.7
EMP5568,40,Finance,5,16,17139,5,3,No,13
EMP5569,28,Operations,2,3,6846,4,3,No,18.4
EMP5570,37,IT,3,5,11758,5,3,No,8.8
EMP5571,32,Finance,3,6,11225,4,3,No,8.7
EMP5572,34,Engineering,3,8,11401,3,3,Yes,11
EMP5573,34,Engineering,2,4,9072,4,3,No,1.6
EMP5574,28,Engineering,2,2,9254,4,3,Yes,16.5
EMP5575,22,Sales,1,0,3240,4,1,Yes,4.2
EMP5576,31,Sales,3,8,10112,4,4,No,3.1
EMP5577,39,Marketing,2,8,7572,5,1,No,1.9
EMP5578,24,Operations,2,2,5735,3,3,No,17.8
EMP5579,38,Sales,3,16,10883,4,2,No,29.9
EMP5580,57,Marketing,4,21,15124,4,2,No,2.4
EMP5581,48,Engineering,1,2,5832,5,3,No,7.3
EMP5582,54,Operations,4,29,13197,4,3,No,3.4
EMP5583,41,Sales,5,18,15027,5,3,No,6.1
EMP5584,49,Marketing,2,7,8132,3,3,No,2.3
EMP5585,30,IT,2,4,8595,2,3,No,4.7
EMP5586,31,Engineering,2,9,9854,4,3,No,4.5
EMP5587,22,Finance,1,0,6592,4,4,No,7.1
EMP5588,49,Operations,5,25,15054,4,1,No,2.3
EMP5589,53,Sales,3,5,9027,4,2,No,24.2
EMP5590,32,IT,1,1,6239,1,4,No,7
EMP5591,35,Operations,2,7,7137,5,2,No,7.3
EMP5592,30,Sales,2,8,7956,3,3,Yes,6.9
EMP5593,41,Engineering,4,18,15580,3,3,No,11.3
EMP5594,49,Marketing,3,12,10765,3,4,No,9.6
EMP5595,22,Operations,1,0,4190,5,2,No,1.2
EMP5596,42,Sales,2,5,6586,4,3,No,8.9
EMP5597,35,Finance,3,5,10100,4,2,Yes,8.8
EMP5598,39,Engineering,1,1,6848,2,3,No,3.8
EMP5599,42,Operations,2,4,6834,3,3,Yes,1
EMP5600,36,Finance,3,10,12284,3,4,No,14.2
EMP5601,36,HR,4,10,10552,2,1,No,10.8
EMP5602,35,Marketing,2,7,8209,4,3,No,8.3
EMP5603,47,Operations,3,13,9408,3,1,Yes,4.3
EMP5604,42,Engineering,3,12,13104,4,2,No,2
EMP5605,40,Operations,2,7,6293,4,3,Yes,3.3
EMP5606,25,Sales,1,2,4952,4,2,No,2.4
EMP5607,34,Finance,3,11,12012,3,2,Yes,3.7
EMP5608,46,Operations,2,2,6137,1,2,No,6.1
EMP5609,38,Engineering,2,4,9220,4,2,No,9.3
EMP5610,44,Operations,3,5,9102,4,2,No,11.7
EMP5611,55,Marketing,1,1,5035,4,4,Yes,3.1
EMP5612,48,IT,3,7,11699,3,1,No,4.4
EMP5613,38,Sales,2,4,7411,2,4,No,16.4
EMP5614,32,Sales,2,5,6890,2,2,No,3.4
EMP5615,22,Operations,1,0,3660,2,1,No,24
EMP5616,36,Operations,1,0,4564,3,2,No,6.7
EMP5617,34,HR,3,9,8607,2,4,No,16.7
EMP5618,41,IT,1,1,5936,2,4,No,5.8
EMP5619,36,Finance,3,10,11484,4,2,Yes,8.3
EMP5620,34,IT,1,3,5659,2,2,Yes,4.8
EMP5621,22,Marketing,1,0,4875,4,4,No,3.4
EMP5622,28,Sales,1,2,5157,3,4,Yes,2
EMP5623,42,Engineering,3,8,11998,4,3,Yes,21.5
EMP5624,55,IT,2,5,8611,2,4,No,26.3
EMP5625,37,Engineering,3,7,11480,1,4,No,2.4
EMP5626,41,IT,1,1,6085,2,3,Yes,3.9
EMP5627,47,Operations,3,25,11730,5,2,No,8
EMP5628,29,Engineering,3,6,12212,3,2,No,2.5
